,region,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,isСomplete,house_material,balcony,passenger_elevator,is_apartments,is_auction,locate,is_metro,m_minute,m_type
3798,nsk,7400000,31.99,6.398,13.1,1,16,30,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3799,nsk,7400000,29.61,5.922000000000001,14.805,1,22,25,0,monolithBrick,0,2,0,0,Урал,1,10,walk
3800,nsk,7398000,27.4,5.48,13.7,1,11,17,0,monolithBrick,0,0,1,0,Урал,1,10,walk
3801,nsk,7450000,36.41,16.2,8.5,1,8,24,0,monolith,1,1,0,0,Урал,0,0,NO
3802,nsk,7470195,74.2,11.6,41.9,3,2,17,0,monolithBrick,0,2,0,0,Урал,1,10,walk
3803,nsk,7466600,49.41,9.882,24.705,1,24,25,0,monolithBrick,0,3,0,0,Урал,1,10,walk
3804,nsk,7453050,45.17,9.034,22.585,1,10,29,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3805,nsk,7450000,67.59,13.518,33.795,1,1,16,1,monolithBrick,0,0,0,0,Урал,1,10,walk
3806,nsk,7490000,46.36,5.1,33.5,3,14,25,1,monolithBrick,0,4,1,0,Урал,1,10,walk
3807,nsk,7580000,59.0,21.0,22.0,3,9,17,0,monolith,2,1,0,0,Урал,0,0,NO
3808,nsk,7555500,41.4,12.4,19.4,1,4,30,1,monolithBrick,0,4,0,0,Урал,1,10,walk
3809,nsk,7500000,49.3,18.0,19.0,2,6,21,1,monolithBrick,0,3,0,0,Урал,1,10,walk
3810,nsk,7550000,27.5,11.0,10.0,1,10,16,1,brick,1,1,0,0,Урал,1,10,walk
3811,nsk,7550000,35.96,7.192,17.98,1,7,25,0,monolithBrick,0,0,0,0,Урал,1,10,walk
3812,nsk,7509150,45.51,9.102,22.755,1,2,29,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3813,nsk,7582550,34.71,6.942,17.9,1,6,24,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3814,nsk,7550000,47.7,9.540000000000001,23.85,3,2,17,0,panel,0,1,0,0,Урал,1,10,walk
3815,nsk,7500000,40.82,8.164,20.41,1,4,25,0,monolithBrick,0,0,0,0,Урал,1,10,walk
3816,nsk,7540000,55.98,11.196,27.99,2,2,25,0,monolithBrick,0,3,0,0,Урал,1,10,walk
3817,nsk,7500000,25.05,2.2,12.7,1,12,20,0,monolithBrick,0,2,0,0,Урал,1,10,walk
3818,nsk,7629600,40.8,4.3,23.1,2,2,30,1,monolithBrick,0,4,0,0,Урал,1,10,walk
3819,nsk,7600200,46.92,9.384,23.46,1,3,25,0,monolithBrick,0,3,0,0,Урал,1,10,walk
3820,nsk,7600000,50.6,10.9,22.4,2,8,17,1,brick,0,1,0,0,Урал,1,10,walk
3821,nsk,7722000,39.0,11.9,15.5,1,25,30,1,monolithBrick,0,4,0,0,Урал,1,10,walk
3822,nsk,7715781,71.73,14.346000000000002,35.865,2,7,27,1,monolith,0,1,0,0,Урал,1,10,walk
3823,nsk,7700000,53.04,10.608,26.52,2,14,18,0,monolithBrick,0,0,0,0,Урал,0,0,NO
3824,nsk,7700000,44.5,8.9,22.25,2,13,25,1,monolithBrick,0,3,0,0,Урал,1,10,walk
3825,nsk,7700000,41.6,8.32,20.8,2,25,25,1,monolithBrick,0,3,0,0,Урал,1,10,walk
3826,nsk,7698600,42.6,8.520000000000001,21.3,1,1,23,1,monolithBrick,0,3,0,0,Урал,1,10,walk
3827,nsk,7650000,44.7,8.940000000000001,18.9,1,2,24,0,monolithBrick,0,0,0,0,Урал,1,10,walk
3828,nsk,7700000,39.0,10.9,19.5,1,18,22,1,monolithBrick,0,0,0,0,Урал,0,0,NO
3829,nsk,7800000,65.6,10.7,38.6,3,1,10,1,panel,0,1,0,0,Урал,0,0,NO
3830,nsk,7800000,29.5,9.3,11.7,1,12,14,1,brick,1,2,0,0,Урал,1,10,walk
3831,nsk,7800000,86.6,17.32,43.3,3,3,17,0,panel,0,2,0,0,Урал,1,10,walk
3832,nsk,7800000,53.0,18.0,26.5,2,10,20,1,brick,1,0,0,0,Урал,1,10,walk
3833,nsk,7810000,74.4,14.880000000000003,37.2,3,3,25,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3834,nsk,7820400,63.84,10.2,29.7,2,12,20,0,monolithBrick,0,2,0,0,Урал,1,10,walk
3835,nsk,7800000,53.5,10.700000000000001,26.75,2,7,9,0,monolithBrick,0,0,0,0,Урал,0,0,NO
3836,nsk,7791000,58.8,4.9,36.0,3,4,23,0,monolithBrick,0,2,0,0,Урал,1,10,walk
3837,nsk,7800000,86.6,17.32,43.3,3,2,17,0,panel,0,2,0,0,Урал,1,10,walk
3838,nsk,7800000,70.0,19.0,35.0,4,4,9,1,monolithBrick,1,0,0,0,Урал,0,0,NO
3839,nsk,7850000,44.63,19.9,13.3,1,12,24,0,monolith,0,2,0,0,Урал,0,0,NO
3840,nsk,7895250,43.5,12.0,19.4,1,13,30,1,monolithBrick,0,4,0,0,Урал,1,10,walk
3841,nsk,7850000,57.28,11.456000000000001,28.64,2,2,25,0,monolithBrick,0,0,0,0,Урал,0,0,NO
3842,nsk,7900000,56.44,11.288,28.22,2,7,25,0,monolithBrick,0,0,0,0,Урал,0,0,NO
3843,nsk,7950000,58.96,11.792000000000002,29.48,3,13,22,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3844,nsk,7900000,73.6,14.719999999999999,36.8,3,14,17,1,panel,0,1,0,0,Урал,1,10,walk
3845,nsk,7950000,71.6,6.9,35.8,3,12,13,1,monolithBrick,1,1,0,0,Урал,0,0,NO
3846,nsk,7950000,87.7,19.4,50.2,3,17,18,1,brick,1,2,0,0,Урал,1,10,walk
3847,nsk,7900000,34.88,6.976000000000001,11.8,1,2,14,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3848,nsk,7900000,61.3,12.26,30.65,2,17,21,0,monolithBrick,0,3,0,0,Урал,1,10,walk
3849,nsk,7909000,71.9,14.380000000000003,35.95,3,20,24,1,monolithBrick,0,0,0,0,Урал,1,10,walk
3850,nsk,7950000,87.5,17.5,48.6,3,1,10,0,panel,0,1,0,0,Урал,1,10,walk
3851,nsk,7920000,88.5,17.7,49.3,3,1,10,0,panel,0,1,0,0,Урал,1,10,walk
3852,nsk,8000000,84.3,12.8,40.0,3,2,9,1,monolithBrick,0,0,0,0,Урал,1,10,walk
3853,nsk,8030000,57.35,11.47,28.675,2,22,22,1,monolithBrick,0,2,0,0,Урал,1,10,walk
3854,nsk,8110000,51.59,10.318000000000001,25.795,2,4,18,0,monolith,0,2,0,0,Урал,1,10,walk
3855,nsk,8100000,57.6,12.4,31.0,2,4,18,1,monolithBrick,1,1,0,0,Урал,1,10,walk
3856,nsk,8100000,43.9,8.78,21.95,1,3,21,0,monolithBrick,0,0,0,0,Урал,1,10,walk
3857,nsk,8090000,47.9,9.58,23.95,2,11,15,0,monolithBrick,0,1,1,0,Урал,1,10,walk
3858,nsk,8117200,57.98,11.596,28.99,2,1,25,0,monolithBrick,0,3,0,0,Урал,1,10,walk
3859,nsk,8090000,55.68,23.8,26.9,2,17,25,0,monolithBrick,0,2,0,0,Урал,1,10,walk
3860,nsk,8190800,55.55,5.1,36.3,3,6,18,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3862,nsk,8200000,39.26,7.852,19.63,1,23,24,1,monolithBrick,0,0,0,0,Урал,1,10,walk
3864,nsk,8150000,46.52,7.8,27.5,2,2,15,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3865,nsk,8230000,67.96,13.591999999999999,33.98,2,2,20,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3866,nsk,8160000,88.5,17.7,44.25,3,8,10,0,panel,0,1,0,0,Урал,1,10,walk
3867,nsk,8175000,65.4,5.1,42.1,3,14,15,0,monolithBrick,0,2,0,0,Урал,1,10,walk
3868,nsk,8150000,46.95,7.3,28.9,2,3,20,0,monolithBrick,0,2,0,0,Урал,1,10,walk
3869,nsk,8280000,67.26,13.452000000000002,33.63,3,2,20,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3870,nsk,8250000,47.89,9.578000000000001,23.945,3,6,13,0,monolithBrick,0,1,1,0,Урал,1,10,walk
3871,nsk,8250000,46.1,9.22,23.05,1,3,21,0,monolithBrick,0,0,0,0,Урал,1,10,walk
3872,nsk,8250000,71.7,14.340000000000002,35.85,2,2,21,0,monolithBrick,0,3,0,0,Урал,1,10,walk
3873,nsk,8250000,48.4,9.68,31.2,2,2,16,0,monolithBrick,0,0,0,0,Урал,1,10,walk
3874,nsk,8360000,52.2,21.0,13.5,1,9,24,0,monolith,1,2,0,0,Урал,0,0,NO
3875,nsk,8340000,54.8,26.7,12.3,2,9,17,0,monolith,1,1,0,0,Урал,0,0,NO
3876,nsk,8300000,83.7,16.740000000000002,41.85,4,2,8,0,brick,0,1,0,0,Урал,1,10,walk
3877,nsk,8399650,72.1,6.3,42.6,3,6,15,0,monolithBrick,0,2,0,0,Урал,1,10,walk
3878,nsk,8316000,70.0,14.0,35.0,2,3,17,0,monolith,0,1,0,0,Урал,1,10,walk
3879,nsk,8448000,45.8,9.16,22.9,1,5,25,0,monolithBrick,0,0,0,0,Урал,1,10,walk
3881,nsk,8500000,40.0,8.1,20.0,2,21,23,1,monolithBrick,0,1,0,0,Урал,0,0,NO
3882,nsk,8525000,58.79,11.758000000000001,29.395,4,4,17,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3883,nsk,8510000,61.65,12.33,30.825,3,8,17,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3884,nsk,8515700,63.55,12.71,31.775,3,2,17,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3886,nsk,8500000,71.0,14.200000000000001,35.5,2,19,21,0,monolithBrick,0,3,0,0,Урал,1,10,walk
3887,nsk,8640000,54.02,16.8,12.4,1,1,15,0,monolith,1,1,0,0,Урал,1,10,walk
3888,nsk,8600000,65.57,13.113999999999999,32.785,1,1,8,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3890,nsk,8566800,58.1,5.1,39.7,3,6,18,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3891,nsk,8600000,35.65,7.13,17.825,1,15,25,0,monolithBrick,0,2,0,0,Урал,1,10,walk
3892,nsk,8690000,79.7,15.940000000000001,39.85,3,1,22,1,monolithBrick,0,2,0,0,Урал,1,10,walk
3893,nsk,8700000,42.4,8.48,21.2,2,22,24,1,monolithBrick,0,0,0,0,Урал,1,10,walk
3894,nsk,8700000,55.51,5.7,31.7,3,17,17,0,panel,0,1,0,0,Урал,1,10,walk
3895,nsk,8750000,92.8,18.56,46.4,3,1,17,0,monolithBrick,0,0,0,0,Урал,1,10,walk
3896,nsk,8750000,64.8,12.96,32.4,3,17,20,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3897,nsk,8777600,44.0,8.8,22.0,1,20,25,0,monolithBrick,0,0,0,0,Урал,1,10,walk
3898,nsk,8860000,51.59,16.7,19.6,1,14,17,0,monolith,0,1,0,0,Урал,0,0,NO
3899,nsk,8860000,51.59,10.318000000000001,25.795,2,14,17,0,monolith,0,1,0,0,Урал,0,0,NO
3900,nsk,8800000,67.16,13.432,33.58,3,11,20,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3901,nsk,8850000,86.9,17.380000000000003,43.45,3,2,14,0,monolithBrick,0,6,0,0,Урал,1,10,walk
3902,nsk,8850000,63.81,12.762,31.905,3,21,25,0,monolithBrick,0,3,0,0,Урал,1,10,walk
3903,nsk,8800000,50.9,5.0,37.0,2,2,5,0,brick,0,1,0,0,Урал,1,10,walk
3904,nsk,8825000,31.45,3.0,17.1,1,18,19,0,monolithBrick,0,0,0,0,Урал,1,10,walk
3905,nsk,8850000,56.52,11.304000000000002,28.26,2,1,25,0,monolithBrick,0,2,0,0,Урал,1,10,walk
3906,nsk,8850000,51.3,10.26,25.65,2,2,30,0,monolithBrick,0,0,0,0,Урал,1,10,walk
3907,nsk,8810000,80.99,16.198,40.495,3,12,22,1,monolithBrick,0,2,0,0,Урал,1,10,walk
3908,nsk,8800000,53.7,10.740000000000002,26.85,2,24,25,1,monolithBrick,0,3,0,0,Урал,1,10,walk
3909,nsk,8800000,44.55,5.2,28.2,2,14,20,0,monolithBrick,0,2,0,0,Урал,1,10,walk
3910,nsk,8850000,63.81,17.6,41.3,3,4,25,0,monolithBrick,0,2,0,0,Урал,1,10,walk
3911,nsk,8900000,71.15,14.230000000000002,35.575,2,4,20,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3912,nsk,8950000,50.36,10.072000000000001,25.18,1,7,25,1,monolithBrick,0,0,0,0,Урал,1,10,walk
3913,nsk,8900000,51.6,10.32,25.8,1,3,30,0,monolithBrick,0,0,0,0,Урал,1,10,walk
3914,nsk,8910000,80.99,16.198,40.495,3,10,22,1,monolithBrick,0,2,0,0,Урал,1,10,walk
3915,nsk,8980000,80.99,16.7,43.3,3,15,22,1,monolithBrick,1,2,0,0,Урал,1,10,walk
3916,nsk,8910000,80.49,16.8,43.7,3,8,22,1,monolithBrick,1,2,0,0,Урал,1,10,walk
3917,nsk,8999000,56.0,9.0,28.0,2,5,27,1,monolithBrick,0,1,0,0,Урал,1,10,walk
3918,nsk,9090000,60.84,19.7,36.2,3,14,25,0,monolithBrick,0,2,0,0,Урал,1,10,walk
3919,nsk,9000000,75.65,15.130000000000003,37.825,3,25,26,0,monolithBrick,0,3,0,0,Урал,1,10,walk
3920,nsk,9000000,41.6,8.32,20.8,1,2,11,0,monolithBrick,0,0,0,0,Урал,1,10,walk
3921,nsk,9032540,46.2,9.24,29.1,2,5,24,0,monolithBrick,0,1,0,0,Урал,1,10,walk
3922,nsk,9031700,65.4,5.5,44.8,3,4,22,0,monolithBrick,0,3,0,0,Урал,1,10,walk
3923,kzn,6136000,35.1,7.0200000000000005,17.55,1,11,18,0,monolithBrick,0,1,0,0,Волга,1,10,walk
3924,kzn,5500000,43.8,6.0,21.9,2,4,5,1,brick,1,1,0,1,Волга,1,10,walk
3925,kzn,7727000,47.3,9.459999999999999,23.65,2,3,18,0,monolithBrick,0,1,0,0,Волга,1,10,walk
3926,kzn,7060000,62.7,8.0,31.35,3,8,9,1,panel,1,1,0,1,Волга,1,10,walk
3927,kzn,8892000,48.5,9.700000000000001,24.25,2,4,14,0,monolithBrick,0,0,0,0,Волга,1,10,walk
3928,kzn,13500000,111.5,14.0,61.0,3,4,14,1,brick,0,1,0,1,Волга,1,10,walk
3929,kzn,6864000,36.3,7.26,18.15,1,2,14,0,monolithBrick,0,0,0,0,Волга,1,10,walk
3930,kzn,12990000,52.7,12.0,26.35,2,12,24,1,monolithBrick,0,1,0,1,Волга,1,10,walk
3931,kzn,8288370,48.47,8.5,27.2,2,23,25,0,monolith,0,4,0,0,Волга,1,10,walk
3932,kzn,16990000,48.1,13.6,25.0,1,19,21,1,monolithBrick,1,2,0,1,Волга,1,10,walk
3933,kzn,6890700,30.9,8.1,14.9,1,18,19,0,monolith,1,2,0,0,Волга,1,10,walk
3934,kzn,15351000,35.7,9.0,17.85,1,7,9,0,monolithBrick,0,0,0,1,Волга,0,0,NO
3935,kzn,9748060,48.02,8.5,27.6,2,3,22,0,monolith,0,12,0,0,Волга,1,10,walk
3936,kzn,6400000,33.0,16.2,16.5,1,6,12,0,brick,1,1,0,1,Волга,1,10,walk
3937,kzn,14500000,67.9,19.2,30.3,2,12,25,1,monolithBrick,0,4,0,0,Волга,1,10,walk
3938,kzn,14399000,65.1,11.8,34.0,2,20,27,1,monolithBrick,0,4,0,1,Волга,1,10,walk
3939,kzn,8431440,32.68,8.4,14.4,1,4,17,0,monolith,1,4,0,0,Волга,1,10,walk
3940,kzn,8399000,42.0,14.5,21.0,1,24,29,1,monolithBrick,0,4,0,1,Волга,1,10,walk
3941,kzn,8253266,53.0,17.8,23.3,2,5,17,0,panel,1,2,0,0,Волга,1,10,walk
3942,kzn,11950000,98.5,15.0,62.5,3,8,10,1,brick,0,1,0,1,Волга,1,10,walk
3943,kzn,22599479,76.97,15.394,44.3,2,2,10,0,monolithBrick,0,1,0,0,Волга,1,10,walk
3944,kzn,8990000,75.4,12.5,45.0,2,1,10,1,brick,0,1,0,1,Волга,1,10,walk
3945,kzn,6945240,31.4,13.9,9.3,1,3,17,0,panel,0,2,0,0,Волга,1,10,walk
3946,kzn,9500000,51.0,22.0,25.5,2,21,26,1,monolithBrick,0,4,0,1,Волга,1,10,walk
3947,kzn,10462215,28.04,5.6080000000000005,11.9,1,2,10,0,monolithBrick,0,1,0,0,Волга,1,10,walk
3948,kzn,5999999,52.86,15.0,25.0,2,5,19,0,monolithBrick,0,2,0,1,Волга,1,10,walk
3949,kzn,10902136,58.69,11.738,29.1,2,3,25,0,monolith,0,0,0,0,Волга,1,10,walk
3950,kzn,4399000,31.1,4.0,24.1,1,6,9,1,brick,0,1,0,1,Волга,1,10,walk
3951,kzn,21840495,61.15,12.23,30.575,2,8,9,0,monolithBrick,0,0,0,0,Волга,0,0,NO
3952,kzn,2750000,17.9,5.0,10.0,1,5,5,1,brick,0,1,0,1,Волга,1,10,walk
3953,kzn,12941833,44.47,8.894,21.9,2,2,10,0,monolith,0,7,0,0,Волга,1,10,walk
3954,kzn,7500000,36.8,5.9,24.0,2,2,3,1,brick,0,0,0,1,Волга,0,0,NO
3955,kzn,20209415,71.37,18.0,23.9,2,5,28,0,monolith,0,1,0,0,Волга,1,10,walk
3956,kzn,6700000,53.0,8.0,35.0,3,4,5,1,brick,1,1,0,1,Волга,0,0,NO
3957,kzn,9132276,40.81,8.162,17.7,1,6,16,0,monolith,0,0,0,0,Волга,1,10,walk
3958,kzn,10300000,53.0,9.0,25.0,2,12,19,0,monolithBrick,0,1,0,1,Волга,0,0,NO
3959,kzn,17569693,51.5,10.3,25.75,1,5,9,0,monolithBrick,0,0,0,0,Волга,0,0,NO
3960,kzn,5900000,39.6,8.5,20.0,1,9,14,1,brick,0,2,0,1,Волга,1,10,walk
3961,kzn,11256420,36.28,7.256,15.7,1,2,15,0,monolith,0,7,0,0,Волга,1,10,walk
3962,kzn,8800000,47.9,8.4,25.0,2,19,20,1,monolith,0,1,0,1,Волга,1,10,walk
3963,kzn,16471390,50.66,20.5,12.6,1,3,28,0,monolith,0,1,0,0,Волга,1,10,walk
3964,kzn,8699999,37.6,8.0,21.0,1,15,19,0,monolith,0,1,0,1,Волга,0,0,NO
3965,kzn,13453825,61.75,12.350000000000001,28.6,2,4,18,0,monolith,0,0,0,0,Волга,1,10,walk
3966,kzn,7700000,63.6,7.6,39.0,2,4,10,1,panel,0,1,0,1,Волга,0,0,NO
3967,kzn,17225935,58.98,20.8,22.8,2,18,24,1,monolith,0,3,0,0,Волга,1,10,walk
3968,kzn,6200000,45.1,6.0,30.0,2,1,5,1,panel,0,1,0,1,Волга,1,10,walk
3969,kzn,10470000,57.67,11.3,29.8,2,1,24,1,monolithBrick,0,1,0,0,Волга,1,10,walk
3970,kzn,9999000,86.7,13.6,46.4,3,12,19,1,monolith,0,1,0,1,Волга,0,0,NO
3971,kzn,17713082,75.03,19.5,31.2,2,2,7,0,monolithBrick,0,1,0,0,Волга,1,10,walk
3972,kzn,16500000,64.0,11.0,39.0,2,2,6,1,brick,0,1,0,1,Волга,1,10,walk
3973,kzn,11561798,35.14,7.0280000000000005,17.57,1,3,24,1,monolith,0,3,0,0,Волга,1,10,walk
3974,kzn,5800000,30.2,6.5,14.4,1,5,9,1,brick,1,1,0,1,Волга,1,10,walk
3975,kzn,9402000,66.8,13.36,33.4,3,4,18,0,monolithBrick,0,1,0,0,Волга,1,10,walk
3976,kzn,5700000,33.9,9.3,16.5,1,6,10,1,monolith,0,1,0,1,Волга,1,10,walk
3977,kzn,10566000,63.2,12.64,31.6,3,2,14,0,monolithBrick,0,0,0,0,Волга,1,10,walk
3978,kzn,12500000,76.8,10.9,44.7,2,17,18,1,monolith,1,1,0,1,Волга,1,10,walk
3979,kzn,11150000,38.81,16.5,12.0,1,2,7,0,monolithBrick,0,1,0,0,Волга,1,10,walk
3980,kzn,6680000,36.9,16.6,10.5,1,9,10,0,monolithBrick,1,1,0,1,Волга,1,10,walk
3981,kzn,13215522,69.15,13.830000000000002,29.5,2,3,8,0,monolith,0,0,0,0,Волга,1,10,walk
3982,kzn,10711360,57.3,15.0,33.0,2,16,19,0,monolithBrick,1,2,0,1,Волга,0,0,NO
3983,kzn,9521325,35.6,7.120000000000001,15.6,1,12,18,0,monolith,0,0,0,0,Волга,1,10,walk
3984,kzn,11850000,95.5,17.0,46.0,3,4,10,0,brick,1,1,0,1,Волга,1,10,walk
3985,kzn,10529400,75.21,12.5,42.3,3,5,19,0,monolith,1,2,0,0,Волга,1,10,walk
3986,kzn,6000000,36.9,7.0,17.1,1,6,9,1,panel,1,1,0,1,Волга,1,10,walk
3987,kzn,10731612,48.64,9.728000000000002,29.6,2,11,14,0,monolith,0,2,0,0,Волга,1,10,walk
3988,kzn,9500000,53.0,16.0,29.0,3,1,10,1,brick,0,1,0,1,Волга,0,0,NO
3989,kzn,18080000,74.46,20.0,30.5,2,2,21,1,monolithBrick,0,10,0,0,Волга,1,10,walk
3990,kzn,11980000,62.8,10.6,32.0,2,9,16,1,monolithBrick,0,1,0,1,Волга,1,10,walk
3991,kzn,18816000,67.2,13.440000000000001,33.6,2,3,4,0,monolithBrick,0,3,0,0,Волга,1,10,walk
3992,kzn,9699000,53.6,10.4,28.8,2,9,10,0,monolithBrick,1,1,0,1,Волга,1,10,walk
3993,kzn,9780000,52.01,11.0,27.2,2,2,19,0,monolithBrick,0,3,0,0,Волга,1,10,walk
3994,kzn,12960000,63.35,13.0,33.0,2,7,18,1,brick,0,1,0,1,Волга,0,0,NO
3995,kzn,13542000,57.42,13.9,27.5,2,9,10,0,monolith,0,4,0,0,Волга,0,0,NO
3996,kzn,8100000,38.3,10.1,14.6,1,4,20,1,monolithBrick,1,1,0,1,Волга,1,10,walk
3997,kzn,8221417,30.14,6.0280000000000005,15.6,1,13,14,0,monolith,0,2,0,0,Волга,1,10,walk
3998,kzn,4700000,30.7,5.8,18.0,1,4,5,1,brick,0,0,0,1,Волга,1,10,walk
3999,kzn,13960000,45.6,6.1,16.1,1,19,21,1,monolithBrick,0,10,0,0,Волга,1,10,walk
4000,kzn,7699000,38.0,17.3,19.0,1,9,10,1,brick,1,1,0,1,Волга,1,10,walk
4001,kzn,14649000,51.4,10.280000000000001,25.7,1,2,4,0,monolithBrick,0,3,0,0,Волга,1,10,walk
4002,kzn,10599995,73.6,13.9,42.0,2,1,10,1,brick,0,1,0,1,Волга,1,10,walk
4003,kzn,14154520,75.29,9.7,40.6,3,2,17,0,monolith,0,9,0,0,Волга,1,10,walk
4004,kzn,6520000,33.24,10.2,10.9,1,8,15,0,monolithBrick,0,2,0,1,Волга,1,10,walk
4005,kzn,8170000,48.2,10.0,22.9,2,2,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
4006,kzn,7350000,35.99,9.6,14.3,1,19,19,0,monolithBrick,0,1,0,1,Волга,1,10,walk
4007,kzn,8040000,37.59,12.0,14.4,1,4,19,0,monolithBrick,0,3,0,0,Волга,1,10,walk
4008,kzn,10363000,39.3,15.0,13.5,1,9,10,0,monolith,0,4,0,0,Волга,0,0,NO
4009,kzn,15500000,62.99,12.8,32.6,2,2,16,0,monolithBrick,0,1,0,1,Волга,0,0,NO
4010,kzn,14900000,96.5,15.3,50.8,3,4,25,1,monolithBrick,0,4,0,0,Волга,1,10,walk
4011,kzn,6830000,36.17,10.9,15.3,1,2,15,0,monolithBrick,0,0,0,0,Волга,1,10,walk
4012,kzn,1800000,12.7,3.0,4.7,1,3,3,0,brick,0,1,0,1,Волга,1,10,walk
4013,kzn,8208000,17.1,3.4200000000000004,8.55,1,2,5,0,monolithBrick,0,2,0,0,Волга,1,10,walk
4014,kzn,2250000,13.4,2.68,6.7,1,9,9,1,monolithBrick,0,1,0,1,Волга,0,0,NO
4015,kzn,7717300,69.3,13.86,39.0,3,5,24,0,monolith,0,0,0,0,Волга,0,0,NO
4016,kzn,2900000,17.6,3.5200000000000005,8.8,1,1,5,1,monolithBrick,1,0,0,1,Волга,0,0,NO
4017,kzn,8558398,60.9,4.1,37.0,3,14,17,0,panel,1,2,0,0,Волга,1,10,walk
4018,kzn,3200000,24.1,4.82,18.0,1,-2,2,0,old,0,1,0,1,Волга,1,10,walk
4019,kzn,17506720,54.88,6.4,30.8,2,3,20,0,monolithBrick,0,1,0,0,Волга,1,10,walk
4020,kzn,3500000,25.3,5.0600000000000005,12.65,1,5,9,1,monolithBrick,0,0,0,1,Волга,0,0,NO
4021,kzn,16043400,59.42,14.9,29.5,2,2,9,0,monolithBrick,0,11,0,0,Волга,1,10,walk
4022,kzn,3850000,21.0,4.2,13.0,1,8,9,1,monolithBrick,1,0,0,1,Волга,0,0,NO
4023,kzn,11615000,49.92,16.2,22.6,2,2,8,0,monolithBrick,0,10,0,0,Волга,1,10,walk
4024,kzn,4250000,35.5,11.5,14.0,1,24,25,1,monolith,1,3,0,1,Волга,1,10,walk
4025,kzn,11328660,34.02,3.3,21.1,1,4,20,0,monolithBrick,0,1,0,0,Волга,1,10,walk
4026,kzn,4390000,32.5,6.0,18.0,1,2,5,0,brick,1,1,0,1,Волга,0,0,NO
4027,kzn,13171125,51.15,19.4,14.9,1,7,9,0,monolithBrick,0,11,0,0,Волга,1,10,walk
4028,kzn,4400000,30.0,6.0,17.0,1,5,5,0,brick,0,1,0,1,Волга,0,0,NO
4029,kzn,13652254,73.24,14.648,37.8,3,15,25,0,monolith,0,0,0,0,Волга,1,10,walk
4030,kzn,4500000,32.43,6.486000000000001,16.215,1,7,19,0,monolithBrick,0,1,0,1,Волга,0,0,NO
4031,kzn,28088558,81.14,16.228,40.57,3,9,9,0,monolithBrick,0,0,0,0,Волга,0,0,NO
4032,kzn,4500000,31.1,6.220000000000001,15.55,1,6,19,1,monolithBrick,1,1,0,1,Волга,0,0,NO
4033,kzn,14390423,53.49,10.698,32.8,3,10,15,0,monolith,0,7,0,0,Волга,1,10,walk
4034,kzn,5799000,34.6,6.920000000000001,17.3,1,3,6,1,monolithBrick,1,1,0,1,Волга,0,0,NO
4035,kzn,29127489,97.78,26.8,40.0,3,5,28,0,monolith,0,1,0,0,Волга,1,10,walk
4036,kzn,6400000,34.3,12.0,16.0,1,4,10,0,brick,0,1,0,1,Волга,1,10,walk
4037,kzn,10152000,42.86,11.8,14.3,1,2,8,0,monolithBrick,0,10,0,0,Волга,1,10,walk
4038,kzn,6890000,70.0,13.6,39.5,3,6,18,1,panel,1,2,0,1,Волга,0,0,NO
4039,kzn,11000000,39.98,18.4,12.6,1,2,19,1,brick,0,0,0,0,Волга,1,10,walk
4040,kzn,47500000,140.5,17.5,43.7,3,6,6,1,monolithBrick,0,2,0,1,Волга,0,0,NO
4041,kzn,22841711,83.56,27.2,33.1,3,7,24,1,monolith,0,3,0,0,Волга,1,10,walk
4042,kzn,4700000,36.5,6.6,24.9,2,5,9,1,brick,0,2,0,1,Волга,0,0,NO
4043,kzn,10302000,40.28,9.6,14.3,1,5,8,0,monolithBrick,0,10,0,0,Волга,1,10,walk
4044,kzn,17599000,111.4,14.4,53.0,4,2,9,0,brick,1,2,0,1,Волга,0,0,NO
4045,kzn,20170613,90.63,27.1,37.4,3,2,7,0,monolithBrick,0,1,0,0,Волга,1,10,walk
4046,kzn,5700000,39.1,7.82,19.0,1,4,10,1,monolithBrick,1,1,0,1,Волга,0,0,NO
4047,kzn,19425120,84.9,18.0,35.3,3,4,7,0,monolithBrick,0,1,0,0,Волга,1,10,walk
4048,kzn,12990000,53.4,11.0,27.0,2,9,10,1,monolithBrick,1,1,0,1,Волга,0,0,NO
